date,provider,service,region,environment,team,usage,unit_cost,cost,month,is_weekend,is_anomaly
2025-07-11,GCP,Storage,us-west-2,prod,Web,2.739,23.0,62.99,2025-07,False,False
2025-07-11,AWS,AI,us-west-2,prod,Mobile,0.173,0.9,0.16,2025-07,False,False
2025-07-11,AWS,Database,us-east-1,prod,Ops,4.574,0.35,1.6,2025-07,False,False
2025-07-11,GCP,Database,us-east-1,prod,Ops,6.045,0.35,2.12,2025-07,False,False
2025-07-11,AWS,Compute,us-west-2,prod,Mobile,26.2328,0.12,3.15,2025-07,False,False
2025-07-11,AWS,Compute,us-west-2,dev,Ops,9.337,0.12,1.12,2025-07,False,False
2025-07-11,GCP,Database,us-east-1,dev,Web,3.527,0.35,1.23,2025-07,False,False
2025-07-11,GCP,Compute,ca-central-1,dev,Data,12.165,0.12,1.46,2025-07,False,False
2025-07-11,GCP,Compute,ca-central-1,dev,Web,12.21,0.12,1.47,2025-07,False,False
2025-07-11,GCP,Database,us-east-1,dev,Mobile,5.609,0.35,1.96,2025-07,False,False
2025-07-11,GCP,Compute,ca-central-1,dev,Web,12.539,0.12,1.5,2025-07,False,False
2025-07-11,Azure,Compute,us-west-2,dev,Web,7.208,0.12,0.86,2025-07,False,False
2025-07-11,GCP,AI,us-east-1,test,Web,2.0,0.9,1.8,2025-07,False,False
2025-07-11,AWS,AI,us-east-1,test,Ops,0.671,0.9,0.6,2025-07,False,False
2025-07-11,GCP,Compute,ca-central-1,test,Data,3.309,0.12,0.4,2025-07,False,False
2025-07-11,GCP,Database,ca-central-1,test,Ops,2.022,0.35,0.71,2025-07,False,False
2025-07-11,GCP,Network,ca-central-1,test,Web,13.693,0.0009,0.01,2025-07,False,False
2025-07-11,AWS,Compute,us-east-1,test,Web,4.637,0.12,0.56,2025-07,False,False
2025-07-11,AWS,Compute,us-east-1,test,Ops,4.491,0.12,0.54,2025-07,False,False
2025-07-12,Azure,Compute,ca-central-1,prod,Mobile,23.5048,0.12,2.82,2025-07,True,False
2025-07-12,AWS,Database,us-east-1,prod,Ops,8.289,0.35,2.9,2025-07,True,False
2025-07-12,Azure,AI,ca-central-1,prod,Ops,3.121,0.9,2.81,2025-07,True,False
2025-07-12,Azure,AI,ca-central-1,prod,Mobile,2.28,0.9,2.05,2025-07,True,False
2025-07-12,AWS,Compute,ca-central-1,prod,Ops,45.119800000000005,0.12,5.41,2025-07,True,True
2025-07-12,AWS,Compute,us-west-2,prod,Ops,35.8798,0.12,4.31,2025-07,True,False
2025-07-12,AWS,Storage,ca-central-1,dev,Mobile,0.483,23.0,11.12,2025-07,True,False
2025-07-12,Azure,Database,us-east-1,dev,Web,2.517,0.35,0.88,2025-07,True,False
2025-07-12,AWS,Network,us-east-1,dev,Data,38.659,0.0009,0.03,2025-07,True,False
2025-07-12,Azure,Compute,ca-central-1,dev,Web,11.477,0.12,1.38,2025-07,True,False
2025-07-12,AWS,Compute,us-west-2,dev,Mobile,4.3,0.12,0.52,2025-07,True,False
2025-07-12,AWS,Database,us-east-1,dev,Ops,1.087,0.35,0.38,2025-07,True,False
2025-07-12,Azure,Compute,us-west-2,test,Ops,5.535,0.12,0.66,2025-07,True,False
2025-07-12,AWS,AI,ca-central-1,test,Web,1.18,0.9,1.06,2025-07,True,False
2025-07-12,AWS,Network,us-west-2,test,Data,20.833,0.0009,0.02,2025-07,True,False
2025-07-12,GCP,Compute,us-west-2,test,Web,4.507,0.12,0.54,2025-07,True,False
2025-07-12,AWS,Storage,ca-central-1,test,Data,0.911,23.0,20.96,2025-07,True,False
2025-07-12,AWS,AI,us-east-1,test,Data,0.813,0.9,0.73,2025-07,True,False
2025-07-12,GCP,Compute,us-east-1,test,Web,3.302,0.12,0.4,2025-07,True,False
2025-07-12,GCP,Storage,ca-central-1,test,Web,0.909,23.0,20.9,2025-07,True,False
2025-07-13,GCP,Storage,us-west-2,prod,Data,3.642,23.0,83.75,2025-07,True,False
2025-07-13,Azure,Compute,us-east-1,prod,Data,14.154,0.12,1.7,2025-07,True,False
2025-07-13,Azure,AI,ca-central-1,prod,Data,1.895,0.9,1.71,2025-07,True,False
2025-07-13,Azure,Database,ca-central-1,prod,Mobile,4.68,0.35,1.64,2025-07,True,False
2025-07-13,GCP,Compute,ca-central-1,prod,Web,11.987,0.12,1.44,2025-07,True,False
2025-07-13,Azure,Compute,us-west-2,prod,Mobile,17.112,0.12,2.05,2025-07,True,False
2025-07-13,GCP,Compute,us-west-2,prod,Data,18.871,0.12,2.26,2025-07,True,False
2025-07-13,GCP,Storage,us-east-1,prod,Mobile,0.566,23.0,13.02,2025-07,True,False
2025-07-13,Azure,Compute,us-west-2,dev,Mobile,9.024,0.12,1.08,2025-07,True,False
2025-07-13,Azure,Storage,us-west-2,dev,Ops,1.16,23.0,26.68,2025-07,True,False
2025-07-13,Azure,AI,us-east-1,dev,Ops,1.246,0.9,1.12,2025-07,True,False
2025-07-13,AWS,Network,us-west-2,dev,Data,36.206,0.0009,0.03,2025-07,True,False
2025-07-13,AWS,Storage,us-east-1,dev,Ops,1.606,23.0,36.93,2025-07,True,False
2025-07-13,AWS,Network,us-west-2,dev,Data,97.917,0.0009,0.09,2025-07,True,False
2025-07-13,Azure,Network,ca-central-1,test,Data,19.536,0.0009,0.02,2025-07,True,False
2025-07-13,GCP,Database,us-east-1,test,Ops,0.506,0.35,0.18,2025-07,True,False
2025-07-13,Azure,Database,us-east-1,test,Data,1.556,0.35,0.54,2025-07,True,False
2025-07-13,GCP,Database,us-east-1,test,Mobile,1.509,0.35,0.53,2025-07,True,False
2025-07-13,GCP,Storage,us-east-1,test,Web,0.454,23.0,10.45,2025-07,True,False
2025-07-13,GCP,Network,us-east-1,test,Mobile,40.772,0.0009,0.04,2025-07,True,False
2025-07-14,GCP,Compute,us-west-2,prod,Mobile,6.112,0.12,0.73,2025-07,False,False
2025-07-14,GCP,Database,us-east-1,prod,Data,12.549,0.35,4.39,2025-07,False,False
2025-07-14,GCP,Network,us-west-2,prod,Web,120.712,0.0009,0.11,2025-07,False,False
2025-07-14,GCP,Database,us-east-1,prod,Ops,15.248,0.35,5.34,2025-07,False,False
2025-07-14,GCP,Compute,us-west-2,prod,Ops,11.067,0.12,1.33,2025-07,False,False
2025-07-14,GCP,Compute,ca-central-1,dev,Data,7.125,0.12,0.86,2025-07,False,False
2025-07-14,Azure,Compute,ca-central-1,dev,Web,7.114,0.12,0.85,2025-07,False,False
2025-07-14,GCP,Compute,ca-central-1,dev,Web,6.968,0.12,0.84,2025-07,False,False
2025-07-14,Azure,Storage,us-west-2,dev,Data,1.781,23.0,40.96,2025-07,False,False
2025-07-14,Azure,Compute,us-east-1,dev,Data,6.273,0.12,0.75,2025-07,False,False
2025-07-14,AWS,Compute,us-east-1,test,Ops,7.901,0.12,0.95,2025-07,False,False
2025-07-14,Azure,Compute,us-west-2,test,Mobile,6.524,0.12,0.78,2025-07,False,False
2025-07-14,Azure,Database,us-east-1,test,Ops,3.128,0.35,1.09,2025-07,False,False
2025-07-14,Azure,AI,us-west-2,test,Data,1.088,0.9,0.98,2025-07,False,False
2025-07-14,GCP,Database,us-west-2,test,Web,1.127,0.35,0.39,2025-07,False,False
2025-07-14,Azure,Compute,us-west-2,test,Web,5.419,0.12,0.65,2025-07,False,False
2025-07-14,GCP,Storage,us-west-2,test,Web,1.262,23.0,29.02,2025-07,False,False
2025-07-15,Azure,Compute,us-east-1,prod,Ops,17.182,0.12,2.06,2025-07,False,False
2025-07-15,GCP,Compute,ca-central-1,prod,Data,18.753,0.12,2.25,2025-07,False,False
2025-07-15,Azure,Compute,us-west-2,prod,Web,25.514,0.12,3.06,2025-07,False,False
2025-07-15,Azure,Database,us-east-1,prod,Mobile,5.665,0.35,1.98,2025-07,False,False
2025-07-15,GCP,Compute,us-east-1,prod,Data,20.224,0.12,2.43,2025-07,False,False
2025-07-15,AWS,Database,ca-central-1,dev,Web,2.905,0.35,1.02,2025-07,False,False
2025-07-15,AWS,Storage,us-east-1,dev,Mobile,1.182,23.0,27.18,2025-07,False,False
2025-07-15,AWS,Database,us-east-1,dev,Mobile,4.235,0.35,1.48,2025-07,False,False
2025-07-15,Azure,Database,us-east-1,dev,Ops,2.135,0.35,0.75,2025-07,False,False
2025-07-15,AWS,Database,us-east-1,dev,Mobile,3.427,0.35,1.2,2025-07,False,False
2025-07-15,GCP,Compute,us-west-2,test,Web,6.448,0.12,0.77,2025-07,False,False
2025-07-15,AWS,Compute,us-west-2,test,Mobile,5.424,0.12,0.65,2025-07,False,False
2025-07-15,AWS,Database,us-east-1,test,Data,2.13,0.35,0.75,2025-07,False,False
2025-07-15,GCP,Database,us-east-1,test,Ops,2.744,0.35,0.96,2025-07,False,False
2025-07-15,AWS,Compute,us-west-2,test,Data,4.871,0.12,0.58,2025-07,False,False
2025-07-15,GCP,Storage,us-east-1,test,Ops,0.333,23.0,7.67,2025-07,False,False
2025-07-15,AWS,Network,us-east-1,test,Ops,12.553,0.0009,0.01,2025-07,False,False
2025-07-16,Azure,Network,us-east-1,prod,Ops,228.108,0.0009,0.21,2025-07,False,False
2025-07-16,GCP,Compute,ca-central-1,prod,Web,21.642,0.12,2.6,2025-07,False,False
2025-07-16,GCP,Compute,us-west-2,prod,Data,22.53,0.12,2.7,2025-07,False,False
2025-07-16,Azure,Compute,us-east-1,prod,Ops,28.581,0.12,3.43,2025-07,False,False
2025-07-16,GCP,Compute,ca-central-1,prod,Data,11.019,0.12,1.32,2025-07,False,False
2025-07-16,AWS,Network,ca-central-1,prod,Ops,136.675,0.0009,0.12,2025-07,False,False
2025-07-16,AWS,Network,ca-central-1,prod,Ops,126.024,0.0009,0.11,2025-07,False,False
2025-07-16,Azure,Network,ca-central-1,prod,Mobile,191.839,0.0009,0.17,2025-07,False,False
2025-07-16,GCP,Network,us-west-2,prod,Ops,51.1,0.0009,0.05,2025-07,False,False
2025-07-16,GCP,Compute,us-east-1,dev,Data,10.127,0.12,1.22,2025-07,False,False
2025-07-16,GCP,Compute,us-east-1,dev,Web,11.326,0.12,1.36,2025-07,False,False
2025-07-16,GCP,AI,ca-central-1,dev,Mobile,1.227,0.9,1.1,2025-07,False,False
2025-07-16,Azure,Compute,us-east-1,dev,Ops,7.633,0.12,0.92,2025-07,False,False
2025-07-16,GCP,Database,us-east-1,dev,Ops,2.007,0.35,0.7,2025-07,False,False
2025-07-16,Azure,Network,us-west-2,dev,Data,44.521,0.0009,0.04,2025-07,False,False
2025-07-16,GCP,Compute,us-east-1,test,Ops,5.512,0.12,0.66,2025-07,False,False
2025-07-16,AWS,Compute,ca-central-1,test,Web,6.04,0.12,0.72,2025-07,False,False
2025-07-16,Azure,Compute,us-west-2,test,Mobile,4.598,0.12,0.55,2025-07,False,False
2025-07-16,Azure,Database,us-west-2,test,Web,1.891,0.35,0.66,2025-07,False,False
2025-07-16,Azure,AI,us-east-1,test,Web,0.836,0.9,0.75,2025-07,False,False
2025-07-17,GCP,AI,us-west-2,prod,Data,4.577,0.9,4.12,2025-07,False,False
2025-07-17,Azure,Compute,us-west-2,prod,Data,14.637,0.12,1.76,2025-07,False,False
2025-07-17,Azure,AI,us-east-1,prod,Data,2.458,0.9,2.21,2025-07,False,False
2025-07-17,AWS,Compute,us-east-1,prod,Mobile,12.489,0.12,1.5,2025-07,False,False
2025-07-17,Azure,Database,us-west-2,prod,Ops,1.103,0.35,0.39,2025-07,False,False
2025-07-17,AWS,AI,us-east-1,prod,Web,5.858,0.9,5.27,2025-07,False,False
2025-07-17,AWS,Compute,us-east-1,prod,Data,9.722,0.12,1.17,2025-07,False,False
2025-07-17,AWS,Compute,ca-central-1,prod,Ops,12.461,0.12,1.5,2025-07,False,False
2025-07-17,Azure,Compute,us-west-2,dev,Web,10.39,0.12,1.25,2025-07,False,False
2025-07-17,AWS,Compute,us-west-2,dev,Mobile,7.302,0.12,0.88,2025-07,False,False
2025-07-17,GCP,Storage,ca-central-1,dev,Web,1.092,23.0,25.11,2025-07,False,False
2025-07-17,AWS,Compute,ca-central-1,dev,Ops,4.363,0.12,0.52,2025-07,False,False
2025-07-17,Azure,Compute,ca-central-1,dev,Data,11.016,0.12,1.32,2025-07,False,False
2025-07-17,GCP,Compute,us-east-1,dev,Ops,9.883,0.12,1.19,2025-07,False,False
2025-07-17,AWS,Storage,ca-central-1,dev,Web,2.321,23.0,53.39,2025-07,False,False
2025-07-17,AWS,Compute,us-east-1,test,Mobile,4.358,0.12,0.52,2025-07,False,False
2025-07-17,Azure,Network,us-east-1,test,Web,38.582,0.0009,0.03,2025-07,False,False
2025-07-17,AWS,AI,us-east-1,test,Web,2.172,0.9,1.95,2025-07,False,False
2025-07-17,Azure,AI,us-west-2,test,Web,1.211,0.9,1.09,2025-07,False,False
2025-07-17,AWS,AI,us-east-1,test,Ops,0.7,0.9,0.63,2025-07,False,False
2025-07-17,AWS,Database,ca-central-1,test,Data,2.491,0.35,0.87,2025-07,False,False
2025-07-18,Azure,Storage,us-west-2,prod,Web,3.888,23.0,89.42,2025-07,False,False
2025-07-18,AWS,Compute,us-east-1,prod,Data,16.825,0.12,2.02,2025-07,False,False
2025-07-18,GCP,Network,ca-central-1,prod,Web,83.341,0.0009,0.08,2025-07,False,False
2025-07-18,Azure,AI,us-west-2,prod,Data,4.295,0.9,3.87,2025-07,False,False
2025-07-18,AWS,Storage,ca-central-1,prod,Ops,3.345,23.0,76.94,2025-07,False,False
2025-07-18,GCP,Compute,us-east-1,prod,Mobile,13.312,0.12,1.6,2025-07,False,False
2025-07-18,AWS,Storage,ca-central-1,dev,Web,1.258,23.0,28.92,2025-07,False,False
2025-07-18,AWS,Storage,ca-central-1,dev,Mobile,1.586,23.0,36.49,2025-07,False,False
2025-07-18,Azure,Storage,ca-central-1,dev,Data,1.286,23.0,29.58,2025-07,False,False
2025-07-18,AWS,Compute,ca-central-1,dev,Mobile,8.134,0.12,0.98,2025-07,False,False
2025-07-18,Azure,Compute,us-east-1,dev,Ops,6.081,0.12,0.73,2025-07,False,False
2025-07-18,AWS,Compute,us-west-2,dev,Mobile,2.924,0.12,0.35,2025-07,False,False
2025-07-18,GCP,Compute,us-east-1,dev,Data,5.34,0.12,0.64,2025-07,False,False
2025-07-18,AWS,Storage,ca-central-1,test,Data,1.316,23.0,30.26,2025-07,False,False
2025-07-18,AWS,Storage,us-east-1,test,Data,1.251,23.0,28.76,2025-07,False,False
2025-07-18,Azure,Compute,us-west-2,test,Data,5.028,0.12,0.6,2025-07,False,False
2025-07-18,GCP,Database,ca-central-1,test,Ops,2.09,0.35,0.73,2025-07,False,False
2025-07-18,GCP,Network,ca-central-1,test,Mobile,29.311,0.0009,0.03,2025-07,False,False
2025-07-18,AWS,Database,ca-central-1,test,Mobile,2.222,0.35,0.78,2025-07,False,False
2025-07-19,AWS,Database,ca-central-1,prod,Mobile,5.53,0.35,1.94,2025-07,True,False
2025-07-19,AWS,Network,us-east-1,prod,Mobile,144.371,0.0009,0.13,2025-07,True,False
2025-07-19,AWS,Compute,ca-central-1,prod,Web,9.971,0.12,1.2,2025-07,True,False
2025-07-19,Azure,Compute,us-east-1,prod,Data,13.818,0.12,1.66,2025-07,True,False
2025-07-19,GCP,Storage,ca-central-1,prod,Data,2.289,23.0,52.64,2025-07,True,False
2025-07-19,Azure,Compute,ca-central-1,prod,Mobile,6.928,0.12,0.83,2025-07,True,False
2025-07-19,GCP,Storage,ca-central-1,prod,Web,6.44,23.0,148.13,2025-07,True,False
2025-07-19,AWS,Network,us-west-2,prod,Web,79.545,0.0009,0.07,2025-07,True,False
2025-07-19,GCP,Compute,ca-central-1,prod,Ops,10.22,0.12,1.23,2025-07,True,False
2025-07-19,AWS,Storage,us-west-2,dev,Web,2.347,23.0,53.99,2025-07,True,False
2025-07-19,AWS,Database,ca-central-1,dev,Mobile,3.1,0.35,1.08,2025-07,True,False
2025-07-19,Azure,Storage,us-west-2,dev,Data,1.719,23.0,39.54,2025-07,True,False
2025-07-19,GCP,Storage,ca-central-1,dev,Data,1.283,23.0,29.5,2025-07,True,False
2025-07-19,GCP,Storage,ca-central-1,dev,Web,1.856,23.0,42.69,2025-07,True,False
2025-07-19,AWS,Database,us-west-2,dev,Data,3.841,0.35,1.34,2025-07,True,False
2025-07-19,AWS,Compute,us-east-1,dev,Data,8.575,0.12,1.03,2025-07,True,False
2025-07-19,Azure,Compute,us-west-2,dev,Web,6.049,0.12,0.73,2025-07,True,False
2025-07-19,AWS,Compute,us-east-1,test,Web,1.777,0.12,0.21,2025-07,True,False
2025-07-19,AWS,Compute,us-east-1,test,Ops,5.264,0.12,0.63,2025-07,True,False
2025-07-19,GCP,Compute,ca-central-1,test,Web,2.32,0.12,0.28,2025-07,True,False
2025-07-19,Azure,Storage,ca-central-1,test,Web,0.699,23.0,16.07,2025-07,True,False
2025-07-19,AWS,Database,ca-central-1,test,Web,1.501,0.35,0.53,2025-07,True,False
2025-07-19,AWS,Database,us-west-2,test,Data,1.189,0.35,0.42,2025-07,True,False
2025-07-19,Azure,Network,us-east-1,test,Data,31.351,0.0009,0.03,2025-07,True,False
2025-07-19,GCP,Storage,us-east-1,test,Data,0.446,23.0,10.27,2025-07,True,False
2025-07-19,Azure,Database,ca-central-1,test,Data,1.507,0.35,0.53,2025-07,True,False
2025-07-20,GCP,Network,ca-central-1,prod,Mobile,127.592,0.0009,0.11,2025-07,True,False
2025-07-20,AWS,Compute,us-east-1,prod,Ops,11.014,0.12,1.32,2025-07,True,False
2025-07-20,AWS,Compute,us-west-2,prod,Mobile,20.39,0.12,2.45,2025-07,True,False
2025-07-20,Azure,Database,us-west-2,prod,Web,3.3,0.35,1.15,2025-07,True,False
2025-07-20,GCP,Compute,us-west-2,prod,Mobile,10.467,0.12,1.26,2025-07,True,False
2025-07-20,AWS,AI,us-west-2,prod,Data,2.605,0.9,2.34,2025-07,True,False
2025-07-20,AWS,AI,us-east-1,prod,Web,3.602,0.9,3.24,2025-07,True,False
2025-07-20,Azure,Compute,us-east-1,prod,Web,9.821,0.12,1.18,2025-07,True,False
2025-07-20,Azure,Storage,us-west-2,prod,Data,0.185,23.0,4.25,2025-07,True,False
2025-07-20,Azure,Database,us-east-1,dev,Mobile,1.919,0.35,0.67,2025-07,True,False
2025-07-20,GCP,Compute,ca-central-1,dev,Web,9.345,0.12,1.12,2025-07,True,False
2025-07-20,Azure,Database,us-east-1,dev,Ops,4.366,0.35,1.53,2025-07,True,False
2025-07-20,AWS,Compute,us-east-1,dev,Data,5.319,0.12,0.64,2025-07,True,False
2025-07-20,Azure,Network,us-east-1,dev,Ops,38.712,0.0009,0.03,2025-07,True,False
2025-07-20,Azure,Storage,us-east-1,dev,Web,2.007,23.0,46.17,2025-07,True,False
2025-07-20,Azure,Storage,ca-central-1,dev,Mobile,1.194,23.0,27.46,2025-07,True,False
2025-07-20,Azure,Network,us-west-2,test,Data,24.675,0.0009,0.02,2025-07,True,False
2025-07-20,GCP,Compute,us-east-1,test,Web,3.035,0.12,0.36,2025-07,True,False
2025-07-20,AWS,Network,us-east-1,test,Web,21.032,0.0009,0.02,2025-07,True,False
2025-07-20,Azure,Compute,us-west-2,test,Data,2.73,0.12,0.33,2025-07,True,False
2025-07-20,Azure,Network,ca-central-1,test,Ops,34.655,0.0009,0.03,2025-07,True,False
2025-07-20,AWS,Compute,ca-central-1,test,Mobile,3.359,0.12,0.4,2025-07,True,False
2025-07-20,Azure,Compute,us-west-2,test,Ops,4.197,0.12,0.5,2025-07,True,False
2025-07-20,AWS,Storage,us-west-2,test,Web,0.834,23.0,19.19,2025-07,True,False
2025-07-21,AWS,Compute,ca-central-1,prod,Data,19.99,0.12,2.4,2025-07,False,False
2025-07-21,GCP,Compute,ca-central-1,prod,Ops,14.874,0.12,1.78,2025-07,False,False
2025-07-21,GCP,Network,us-east-1,prod,Mobile,104.614,0.0009,0.09,2025-07,False,False
2025-07-21,AWS,Compute,us-west-2,prod,Ops,11.863,0.12,1.42,2025-07,False,False
2025-07-21,AWS,AI,us-east-1,prod,Ops,0.001,0.9,0.0,2025-07,False,False
2025-07-21,Azure,Storage,us-east-1,prod,Ops,3.694,23.0,84.97,2025-07,False,False
2025-07-21,GCP,AI,us-east-1,prod,Mobile,2.387,0.9,2.15,2025-07,False,False
2025-07-21,GCP,Database,us-west-2,prod,Ops,7.315,0.35,2.56,2025-07,False,False
2025-07-21,Azure,Network,ca-central-1,dev,Ops,112.991,0.0009,0.1,2025-07,False,False
2025-07-21,GCP,Compute,ca-central-1,dev,Data,3.854,0.12,0.46,2025-07,False,False
2025-07-21,Azure,Compute,us-east-1,dev,Ops,11.613,0.12,1.39,2025-07,False,False
2025-07-21,AWS,Database,ca-central-1,dev,Ops,3.46,0.35,1.21,2025-07,False,False
2025-07-21,AWS,AI,us-east-1,dev,Web,1.382,0.9,1.24,2025-07,False,False
2025-07-21,AWS,AI,us-east-1,dev,Web,2.264,0.9,2.04,2025-07,False,False
2025-07-21,Azure,Storage,us-west-2,dev,Data,0.856,23.0,19.68,2025-07,False,False
2025-07-21,GCP,Compute,us-west-2,dev,Mobile,16.112,0.12,1.93,2025-07,False,False
2025-07-21,Azure,Database,us-east-1,dev,Data,1.762,0.35,0.62,2025-07,False,False
2025-07-21,GCP,Storage,us-east-1,test,Data,0.772,23.0,17.77,2025-07,False,False
2025-07-21,GCP,Database,us-east-1,test,Mobile,2.912,0.35,1.02,2025-07,False,False
2025-07-21,GCP,AI,us-east-1,test,Web,1.56,0.9,1.4,2025-07,False,False
2025-07-21,AWS,Storage,ca-central-1,test,Mobile,0.422,23.0,9.71,2025-07,False,False
2025-07-21,Azure,Compute,ca-central-1,test,Web,6.104,0.12,0.73,2025-07,False,False
2025-07-21,AWS,Database,ca-central-1,test,Mobile,1.7,0.35,0.6,2025-07,False,False
2025-07-22,GCP,Storage,us-east-1,prod,Mobile,1.378,23.0,31.68,2025-07,False,False
2025-07-22,AWS,Compute,us-east-1,prod,Ops,32.323,0.12,3.88,2025-07,False,False
2025-07-22,AWS,Database,us-east-1,prod,Ops,13.168,0.35,4.61,2025-07,False,False
2025-07-22,Azure,Database,us-east-1,prod,Ops,10.725,0.35,3.75,2025-07,False,False
2025-07-22,AWS,Compute,us-east-1,prod,Mobile,31.102,0.12,3.73,2025-07,False,False
2025-07-22,GCP,Compute,us-west-2,prod,Ops,9.081,0.12,1.09,2025-07,False,False
2025-07-22,Azure,Network,us-west-2,prod,Web,88.852,0.0009,0.08,2025-07,False,False
2025-07-22,GCP,Compute,us-east-1,prod,Ops,8.297,0.12,1.0,2025-07,False,False
2025-07-22,AWS,Storage,us-west-2,prod,Ops,2.778,23.0,63.9,2025-07,False,False
2025-07-22,GCP,Compute,us-east-1,dev,Ops,10.79,0.12,1.29,2025-07,False,False
2025-07-22,Azure,Network,us-west-2,dev,Data,78.753,0.0009,0.07,2025-07,False,False
2025-07-22,GCP,Storage,ca-central-1,dev,Data,1.445,23.0,33.23,2025-07,False,False
2025-07-22,Azure,Network,us-west-2,dev,Mobile,18.879,0.0009,0.02,2025-07,False,False
2025-07-22,AWS,Storage,us-east-1,dev,Mobile,1.262,23.0,29.02,2025-07,False,False
2025-07-22,GCP,Network,us-west-2,dev,Data,37.906,0.0009,0.03,2025-07,False,False
2025-07-22,Azure,Database,us-east-1,dev,Data,3.435,0.35,1.2,2025-07,False,False
2025-07-22,Azure,Compute,ca-central-1,dev,Data,14.609,0.12,1.75,2025-07,False,False
2025-07-22,Azure,Compute,us-west-2,test,Mobile,4.015,0.12,0.48,2025-07,False,False
2025-07-22,AWS,Compute,us-east-1,test,Mobile,5.448,0.12,0.65,2025-07,False,False
2025-07-22,GCP,Database,ca-central-1,test,Ops,2.546,0.35,0.89,2025-07,False,False
2025-07-22,AWS,AI,us-east-1,test,Web,1.251,0.9,1.13,2025-07,False,False
2025-07-22,AWS,Compute,ca-central-1,test,Ops,5.551,0.12,0.67,2025-07,False,False
2025-07-23,GCP,Storage,us-west-2,prod,Web,1.847,23.0,42.47,2025-07,False,False
2025-07-23,GCP,Storage,ca-central-1,prod,Mobile,2.986,23.0,68.69,2025-07,False,False
2025-07-23,AWS,Network,ca-central-1,prod,Web,116.185,0.0009,0.1,2025-07,False,False
2025-07-23,Azure,Database,ca-central-1,prod,Data,6.29,0.35,2.2,2025-07,False,False
2025-07-23,Azure,Network,us-west-2,prod,Ops,148.844,0.0009,0.13,2025-07,False,False
2025-07-23,GCP,Compute,us-west-2,prod,Ops,29.153,0.12,3.5,2025-07,False,False
2025-07-23,GCP,Network,us-west-2,dev,Data,70.487,0.0009,0.06,2025-07,False,False
2025-07-23,GCP,Storage,us-west-2,dev,Mobile,0.055,23.0,1.26,2025-07,False,False
2025-07-23,AWS,Compute,ca-central-1,dev,Mobile,9.532,0.12,1.14,2025-07,False,False
2025-07-23,Azure,Compute,us-west-2,dev,Data,6.871,0.12,0.82,2025-07,False,False
2025-07-23,AWS,Compute,us-west-2,dev,Data,11.021,0.12,1.32,2025-07,False,False
2025-07-23,AWS,Network,us-east-1,dev,Web,105.678,0.0009,0.1,2025-07,False,False
2025-07-23,Azure,Storage,ca-central-1,test,Ops,1.98,23.0,45.54,2025-07,False,True
2025-07-23,AWS,Storage,us-east-1,test,Data,0.826,23.0,18.99,2025-07,False,False
2025-07-23,Azure,Storage,us-east-1,test,Data,0.735,23.0,16.92,2025-07,False,False
2025-07-23,Azure,Compute,us-west-2,test,Mobile,6.075,0.12,0.73,2025-07,False,False
2025-07-23,GCP,Storage,ca-central-1,test,Web,0.632,23.0,14.53,2025-07,False,False
2025-07-23,GCP,Network,ca-central-1,test,Mobile,18.946,0.0009,0.02,2025-07,False,False
2025-07-23,AWS,Storage,ca-central-1,test,Web,0.739,23.0,16.99,2025-07,False,False
2025-07-23,Azure,Compute,us-west-2,test,Mobile,3.115,0.12,0.37,2025-07,False,False
2025-07-23,GCP,Compute,us-west-2,test,Mobile,2.826,0.12,0.34,2025-07,False,False
2025-07-24,Azure,Compute,ca-central-1,prod,Ops,23.973,0.12,2.88,2025-07,False,False
2025-07-24,AWS,Storage,us-west-2,prod,Ops,1.896,23.0,43.62,2025-07,False,False
2025-07-24,GCP,Database,ca-central-1,prod,Mobile,8.255,0.35,2.89,2025-07,False,False
2025-07-24,GCP,Compute,us-east-1,prod,Data,29.164,0.12,3.5,2025-07,False,False
2025-07-24,Azure,Storage,ca-central-1,prod,Ops,2.928,23.0,67.35,2025-07,False,False
2025-07-24,AWS,AI,us-west-2,prod,Ops,1.668,0.9,1.5,2025-07,False,False
2025-07-24,Azure,Compute,ca-central-1,dev,Data,12.393,0.12,1.49,2025-07,False,False
2025-07-24,GCP,Compute,ca-central-1,dev,Data,10.401,0.12,1.25,2025-07,False,False
2025-07-24,AWS,Network,ca-central-1,dev,Ops,7.148,0.0009,0.01,2025-07,False,False
2025-07-24,Azure,Network,us-west-2,dev,Web,64.667,0.0009,0.06,2025-07,False,False
2025-07-24,GCP,Compute,us-west-2,dev,Mobile,12.99,0.12,1.56,2025-07,False,False
2025-07-24,AWS,Network,ca-central-1,dev,Data,43.06,0.0009,0.04,2025-07,False,False
2025-07-24,GCP,Compute,us-east-1,dev,Data,14.872,0.12,1.78,2025-07,False,False
2025-07-24,GCP,Database,us-west-2,dev,Mobile,2.318,0.35,0.81,2025-07,False,False
2025-07-24,Azure,Compute,ca-central-1,dev,Mobile,8.957,0.12,1.07,2025-07,False,False
2025-07-24,GCP,Compute,ca-central-1,test,Web,7.891,0.12,0.95,2025-07,False,False
2025-07-24,AWS,Compute,ca-central-1,test,Ops,1.729,0.12,0.21,2025-07,False,False
2025-07-24,Azure,Compute,ca-central-1,test,Mobile,4.296,0.12,0.52,2025-07,False,False
